household_id,household_size,children_count,income_annual_usd,rent_to_income_ratio,credit_score,prior_evictions_count,late_payment_count_last_year,monthly_rent,unit_bedrooms,unit_bathrooms,unit_sqft,building_age_years,utility_cost_monthly,school_quality_index,walkability_score,distance_to_cbd_km,lease_type,landlord_type,voucher_assistance,internet_access_type,heating_type,region,evicted_next_12m,moved_within_12m
1469,4.111186031789687,2.54687239353437,81214.14529419977,0.41538087335423685,681.6854238432237,0.20940158619452726,0.6330029872113012,1470.4864540558074,2.7445834909519777,2.2427841583252723,1001.671464430183,48.81771554881785,190.38873627708406,43.051356476830506,78.28291850244649,23.985112693598552,12-month,corporate,no,none,other,east,no,no
1470,3.442546823116353,1.54584149296828,71141.05770151793,0.30482885492543826,656.3662607205482,0.43443943685410097,0.08855187205895654,1257.9023571694202,1.4854779454073341,2.0193752472356596,865.4723303305716,41.686578467718036,205.33525006723892,47.17851784365778,52.760398255204,15.16289912328831,12-month,private,no,cable,heat_pump,south,no,no
1471,3.2453807532220647,1.6909380536332956,41671.69529038896,0.23817624270308346,616.7993138492491,-0.07428418495035267,0.08386898776525836,1177.6916041666373,1.1889579157051635,1.2400732454620658,830.8777837614992,34.68411756510406,146.8145530172992,41.54905697792177,50.62513286507912,14.264526470746656,6-month,corporate,no,cable,electric,north,no,no
1472,2.418005453864574,0.010751772254806058,56390.15129367814,0.20322684816680148,616.2996045261692,-0.21671754540573973,0.12666707025016932,962.7438833157848,1.2482261339981404,1.5724144670817746,790.12954126706,33.33620186915278,147.0811287104129,25.56425126099465,34.212327907004735,4.725746888008768,12-month,nonprofit,yes,mobile,other,south,no,no
1473,3.4882769254324377,0.5814254614032902,54079.15522237662,0.3700599414648242,648.8677819922659,-0.013393641845179924,0.057091824846643935,952.9416974019191,1.4442473338430801,1.2818521474664633,806.0165072448503,26.059174517151835,172.97874890158315,32.407128416874876,38.26125723764383,14.343241939321487,month-to-month,corporate,no,fiber,other,west,no,no
1474,1.8539044121240964,1.4730934836047727,51341.54678804532,0.2991671422596159,648.2774739399939,-0.17103081610312987,-0.10252966046856504,920.7083823287538,1.4355775404301867,1.116428630359406,838.7204243040846,22.973376249407963,144.4067493477553,44.59060093475396,24.777235107117047,7.769148433935952,month-to-month,corporate,no,mobile,oil,west,yes,no
1475,2.896805994240519,1.6710295230347025,67819.70030510963,0.2696516109939219,630.0654499142249,-0.06192115443518083,0.14591065849145368,1016.4669869859922,1.1854291103382713,1.3103831428497272,877.1966582262088,30.825268190615024,222.97695001879762,29.46394231158128,46.76634740930512,7.7527386533325835,other,public_housing,no,dsl,other,east,no,no
1476,2.440681870159837,0.505677516502832,62636.713314574685,0.31184778502886573,653.1119620270854,-0.1179440171136807,0.09655637809985917,1172.151517854213,1.4369568804149118,1.6570393168164608,771.333431518802,15.957328456289979,195.09464017233444,41.913896130585925,30.961675573214027,17.752031574972612,12-month,corporate,no,cable,other,east,no,no
1477,3.6216926998290297,1.0926405298048116,60786.19681283721,0.43557396634059264,679.3792150392054,0.16028570876728268,0.7418414349054395,1143.591728845819,2.0740106461587318,2.1938624420303907,725.5715231278331,64.94926132033957,205.82724924868168,59.85405566580172,50.536629448538555,18.321889469815,6-month,public_housing,yes,mobile,heat_pump,south,no,yes
1478,2.586210236527977,0.9842214006115291,65958.71557338933,0.3391008537849599,670.6807835601464,0.07732290114063083,0.5013007313974346,1291.1156047045204,1.9951727253653102,1.6524488114069353,834.4069657131142,71.17284745904898,210.74476412630366,59.54839333621223,64.47691913550337,14.46683283854827,12-month,nonprofit,no,none,oil,south,no,no
1479,1.1102621059031144,1.2188677700726862,51355.27813888132,0.16666557284272607,604.0251576150221,-0.20578434183976202,0.04071930704796467,818.5654878393422,1.3263398032288551,1.1668517335590116,676.633882486111,26.632757842952063,170.39840511948947,15.152163107754866,29.291645519369748,10.402300027661532,month-to-month,corporate,no,none,oil,south,no,no
1480,1.0131620900762361,-0.2475929589833219,61317.3631106302,0.2686477960495241,622.1290148090822,-0.2667498952666709,0.21370918532453564,1169.2670344992587,1.3456665561588934,1.290891202797492,750.930856092159,22.760903380262345,154.397427537589,14.861261526589054,8.159673851532816,13.872985234407775,month-to-month,corporate,no,mobile,gas,north,no,yes
1481,3.8231711773223536,2.091721707573772,88809.36566106704,0.445230857034903,718.4796723573355,0.35582438572458874,0.9118662330421548,1636.5213287642566,3.327299815507887,1.9611765779956214,1384.5557639469112,89.96607436865546,240.6731896757334,85.39032952020267,60.71063475275898,27.678769356749207,month-to-month,corporate,no,mobile,other,east,no,yes
1482,2.0311938112988175,0.5549244229113492,55837.91287442336,0.38656671004156873,683.1264365968411,-0.02388345462875062,0.9296311493127305,1126.182081076654,1.3891599835761124,1.2564554240722576,862.9060454002162,19.71730088434374,203.86259891024494,47.14473815246271,39.05011975973173,6.385176819954877,month-to-month,private,yes,fiber,gas,west,yes,no
1483,2.8183143151389465,2.264050207112823,73370.73176477743,0.28850258570790627,672.6819478814715,0.04938616325559749,0.6663148505017746,1362.6757784131405,1.8828422231595674,2.1179415892473323,911.0442784526845,63.574968501139836,200.54454773766994,42.46111308771827,65.73168738925389,17.709643479914305,month-to-month,corporate,yes,fiber,other,east,no,no
1484,3.5919906270385535,2.418656575287063,79400.35480472859,0.35023491053770384,718.6990644614759,0.3189211465057539,0.853541259107375,1533.4205928984597,2.262812700626962,1.8266281881623871,857.6974367922475,62.460587299499494,262.0421414660077,64.81005933984017,58.19250425001527,17.936739685517566,month-to-month,corporate,no,dsl,gas,west,no,yes
1485,3.5735469675692113,2.083723290813296,65936.80161073642,0.35033480884498464,663.471061970287,0.047802634859370745,0.28802347881132007,1413.6624329474678,2.4135570856801536,1.8722711884718903,916.3638571050033,47.91825375521159,221.45890099974932,39.402701919556556,48.57980997294508,15.959878844999245,6-month,private,no,none,heat_pump,east,no,no
1486,1.1532797136729653,-0.2091805140762557,25484.395828956942,0.17518927424852831,587.2186849921019,0.04801823718050464,-0.6079930916263828,504.7191707532396,0.4565857975603731,0.838021899566648,476.4678582632763,26.08865737228655,113.70524353462535,32.60356643921534,16.341346404287073,4.542677288055492,6-month,nonprofit,no,none,heat_pump,north,no,no
1487,0.9762099356141771,0.141667474540911,45725.86643492151,0.24869260574543203,624.8494858037119,-0.18829286684298036,-0.26734489022930763,954.468071370712,1.0308768660314012,0.982046148238276,794.5968092282108,15.404310147564054,148.35396279809308,36.67702416730218,43.91069131167379,4.535836177830433,month-to-month,corporate,no,dsl,other,west,no,no
1488,3.034902775360137,0.4696873756149551,63450.26813717487,0.24874491799558252,632.8590926624368,-0.09056178701450186,0.06164410653613289,1027.5123873553855,1.2888097510672125,1.907084448716422,650.6768972393556,36.92314175314748,173.74309355463507,53.16768007644266,18.65724441367211,18.16566458208814,12-month,nonprofit,no,mobile,electric,north,no,yes
1489,4.350491927042954,2.6865194644208557,72169.12217024466,0.3686314909114385,674.5563454016204,0.1936198931655632,0.5905804990727596,1220.5690888274273,1.9865838794532469,1.6954513850180597,1042.901579066595,77.37675127143987,199.93749876053357,51.99170160689561,58.229679832324834,17.152832071074457,other,public_housing,no,dsl,electric,south,no,no
1490,2.132965342802764,1.0034747871819372,59850.064555485194,0.34485599405231593,667.1523244682952,-0.15643618633898249,-0.10109917518373035,801.351316201528,1.6627534070269452,1.7871922194078704,945.7942894762799,31.68040490194331,149.5850731497337,29.705958698590933,48.204732684750596,6.655459850096955,6-month,nonprofit,no,fiber,gas,west,yes,no
1491,2.2744929410958616,1.4694349037022518,56547.99587438262,0.30944242729042926,655.3317908173715,-0.006277181884282626,0.42042655757181546,1147.545796851484,2.2443209530456745,1.5797121900839133,915.6959283886313,59.04399778383544,189.70826061198278,34.47608417953823,58.79698989266169,9.769736404191978,6-month,private,no,fiber,gas,south,no,no
1492,1.406756895332479,1.3163707215036191,60179.7320033402,0.31537463494379475,641.01245328916,-0.14387104497462533,0.1247852614951972,1114.0695896029856,1.8638617056478493,1.2599710284522323,725.8416050973844,30.66374878925975,163.84152589144443,40.18511401066241,32.18559998457091,5.220119292917724,12-month,nonprofit,no,cable,oil,south,no,no
1493,2.443805472666338,0.9782284868986862,41003.58433807777,0.13181480412739133,613.2391206929291,-0.31977069410158626,-0.11607063606707158,796.9345198645976,0.7813970593856312,1.134881091644173,627.9671975607847,21.90718631884874,167.12143705618,39.19146387298994,18.011331802378038,7.731277980580113,other,corporate,no,mobile,oil,east,no,no
1494,2.468022341863101,1.8262565585219543,60856.81649092247,0.2789933565635941,646.5445197031461,-0.05368204211248824,0.048075382835336855,1076.103730287694,1.3668433205701311,1.275069053353398,975.4449330639163,29.871735976605375,167.58349603647304,27.76704336926926,46.79072656296605,18.52094824327183,other,public_housing,no,mobile,oil,east,no,no
1495,3.6758401443457256,2.0432492275407736,92450.50433973767,0.49433586244988137,713.2044311442339,0.36992314392173403,1.418083095915482,1584.1169230781284,2.483899344238208,1.887887035658874,1233.397927767432,81.05172997976852,244.52426593081438,65.85373632329731,92.90496514209059,26.469635458298384,12-month,nonprofit,no,mobile,other,east,no,no
1496,0.3805160219339876,-0.9807967534632982,29853.045468768745,0.05326744496023511,579.6912097864583,-0.4246941165322288,-0.8061967030296157,721.8392579899449,0.7540389571381167,0.8492603497387787,608.359265762127,7.898084051132585,127.0201026504809,11.733300592878585,21.828877740620964,1.3194265219484471,month-to-month,corporate,no,cable,gas,north,no,no
1497,3.5232101460657828,1.5870065347669415,52390.43193205436,0.40285016210716307,663.5001414446066,0.17670575205946903,0.5181292491591885,1153.254939908391,2.7576844069995827,1.9771483327579988,889.3589483050836,55.40977264580404,177.7125582376914,47.754961375413544,79.55989873370893,17.636484283593948,other,public_housing,no,dsl,electric,north,no,no
1498,2.639363098466006,1.335338762118396,68726.82654272822,0.3440194703489622,674.7953257265693,0.06725070551944504,0.466343619735034,1341.4068467146444,2.6228709738951084,2.2112305735723004,805.8470475772193,32.15117599537989,207.26194108549302,56.21360305529555,71.80772400650844,15.626496413975154,month-to-month,corporate,no,mobile,oil,east,no,no
1499,2.4774636232962814,2.4763816474407188,67766.19719203089,0.47888640397816357,686.0399774916832,0.1352272715566645,0.7695212972443977,1037.5555121762222,2.5825371552276986,1.6032996898796763,986.0220874448272,57.178213427114905,192.287329631245,48.72133811777792,69.90138151402925,21.017294493303133,other,private,no,none,other,west,yes,no
1500,2.422839959541257,1.3581026279445176,57203.69262355296,0.4422145945481579,644.9028245129332,0.14193820031810786,0.4403564877576782,1358.7940378287155,2.2740731103427465,1.7412499826532524,846.8992700267667,38.5203937223815,226.73460633859466,54.87904758590389,54.24070031012874,15.795715880528137,month-to-month,corporate,no,none,heat_pump,south,yes,no
1501,1.3341871858452354,1.0385412160349037,63013.3473567329,0.2535146884976778,618.6055180848493,-0.12365062272839265,-0.07915270088613824,1130.9293702838488,1.0883158503531247,1.537362622782326,619.6067210550318,43.17139993261497,160.2787751065561,31.722182376928306,34.42094556517083,9.408129777890219,12-month,nonprofit,no,none,electric,south,no,no
1502,1.7703483221374463,0.7671179653761611,57240.69895758597,0.33621383336336447,645.3022682059279,-0.11808699695957668,0.8519420511688298,1058.1242852901391,1.2355761766926725,1.2296323309082098,569.4310288102836,44.55967715041286,174.66231062677636,37.06371813933217,41.52533827969822,7.438330747173669,month-to-month,corporate,no,fiber,oil,west,no,no
1503,3.266612043615376,1.2273307391442443,40500.23109468675,0.30353494802259706,625.1570080446879,-0.04082732606474264,0.3221944751698008,924.679632956618,1.4896258610900244,1.6909852596487198,1017.0221769676541,26.93808702452231,159.554484544881,30.606893337052917,46.933126370907154,13.837166428958442,other,public_housing,no,mobile,heat_pump,west,no,no
1504,1.9272615708065477,1.8158598710675835,72765.07430115875,0.4055795587428388,663.9142526419042,0.08323590206258799,0.9514834902310225,1206.353185521382,1.8817284360733906,1.570751887657199,825.0911539690597,33.71151220087959,212.29213194277685,41.416936297636084,44.47209994691012,13.628163733536299,12-month,nonprofit,no,cable,heat_pump,east,no,no
1505,3.5083271593985463,1.5539572874816259,65085.68454934016,0.44261211976711967,676.3217962341621,0.2271425688537706,0.5524938111272688,1262.2947315526012,1.823549502296616,2.273676882211885,895.3271016304817,67.85608567018139,227.6823222756497,77.40770360529352,78.69754045995333,19.4270057501125,6-month,public_housing,no,none,oil,east,no,no
1506,3.3787338567121634,1.6743791033151922,76211.97506357591,0.36527722321642897,698.5551495613803,0.1686268375902063,2.2563012150312476,1261.310040028339,2.1820841093578465,2.3205808985261585,1058.467814493948,80.70973089389787,176.1877369259013,47.78234220476607,49.62057616942906,22.033152588148795,12-month,nonprofit,no,fiber,heat_pump,west,no,yes
1507,2.80767110204738,0.30958324409235094,48380.77374985728,0.3319231836508417,667.048216504864,-0.040380868348164525,-0.031863810437176676,873.5356028395429,2.0067196540920773,1.8977923302396775,770.6860712464445,28.816899563664755,184.83415461935184,42.42487291283589,17.376778487210245,16.589592577054223,6-month,private,no,mobile,oil,east,no,yes
1508,3.2059718647284225,1.5475073559875734,50628.54874930476,0.21946017684524582,665.3249677610216,-0.10740249912839477,0.03329588869025191,737.7203748633178,1.2074299085657452,1.382482228201626,622.039022600973,35.51681487740295,182.65120271722185,49.81285735038651,19.30546345628632,12.3131129039946,6-month,private,no,fiber,oil,north,no,yes
1509,2.7037166071716396,0.8307052696951147,41935.685164334966,0.1893511273153026,640.7687863415615,-0.13653101932942846,-0.08722470810491634,1062.686120199271,1.3738064008858233,1.4958255208328346,903.5823347308547,21.51825587342236,165.51176981503568,44.48138700004789,35.60914303828143,8.624044979950622,12-month,nonprofit,no,dsl,other,east,no,no
1510,5.9264660414562655,3.2140030600596607,98948.37381053285,0.4988567162370412,782.9270438317465,0.5827969436024314,1.8599427293255584,1682.283386600943,3.2775519447379056,2.9292623978971815,1409.0344790084198,75.79339936245813,286.39298874249516,117.67924863686993,83.78518660930318,34.67656220296972,12-month,private,yes,mobile,other,south,no,yes
1511,3.165209320349877,0.6682056227229516,62512.431683240065,0.27442555938629176,664.214499795506,-0.03729478676593821,0.21514791851063597,953.594154122045,1.7220309259456172,1.4550213212164107,889.6614668918397,46.87594329621476,146.87827756145055,27.524295803101243,34.62244145609481,17.280042905331527,12-month,nonprofit,no,none,gas,west,no,no
1512,1.7980728799032155,0.9186588882761548,53596.09918050521,0.21386392946548552,627.4988546171792,0.19769415501478782,0.15377265213557534,854.4715367781572,1.785792218945594,1.5827650122435808,614.7376795830435,36.616444275457475,168.2083600791252,44.21033464916585,18.4142783353375,9.131871793721968,other,public_housing,no,none,other,east,no,yes
